ticket_id,account_id,user_id,created_at,channel,issue_category,severity,priority,resolution_time_hours,escalated_flag,csat_score,refund_flag,churn_risk_flag,experiment_variant,ai_predicted_category,ai_detected_theme,ai_priority_score,ai_category_confidence
TKT-000169,ACC-0007,USR-00026,2025-09-02T12:00:00,chat,performance,medium,medium,30.72,0,2.48,0,1,ai_triage,performance,report_refresh,50.6,0.871
TKT-000170,ACC-0007,USR-00027,2025-09-09T13:00:00,chat,onboarding,high,high,17.03,0,3.81,0,0,ai_triage,onboarding,training_gap,45.3,0.969
TKT-000171,ACC-0007,USR-00022,2025-09-24T11:00:00,chat,feature_request,medium,medium,37.26,0,3.48,0,0,ai_triage,feature_request,audit_log,42.46,0.955
TKT-000172,ACC-0007,USR-00025,2025-10-04T12:00:00,phone,account_management,medium,medium,12.42,0,3.69,0,0,ai_triage,account_management,contract_update,36.24,0.651
TKT-000173,ACC-0007,USR-00022,2025-11-23T15:00:00,email,account_management,medium,medium,10.85,0,3.66,0,0,ai_triage,account_management,renewal_changes,36.06,0.959
TKT-000174,ACC-0007,USR-00022,2025-11-13T15:00:00,email,account_management,high,high,11.23,0,3.3,0,0,ai_triage,account_management,billing_contact,46.64,0.967
TKT-000175,ACC-0007,USR-00024,2025-12-13T12:00:00,web_form,onboarding,medium,medium,10.08,0,3.84,0,0,ai_triage,onboarding,setup_guidance,35.0,0.955
TKT-000176,ACC-0007,USR-00027,2025-12-20T10:00:00,chat,performance,critical,urgent,53.14,1,2.31,0,0,ai_triage,performance,report_refresh,68.72,0.967
TKT-000177,ACC-0007,USR-00022,2026-03-22T17:00:00,web_form,integration,medium,medium,24.92,0,3.12,0,0,ai_triage,performance,performance_other,41.69,0.496
TKT-000178,ACC-0007,USR-00023,2026-03-12T15:00:00,email,access,high,high,10.46,0,3.04,0,0,ai_triage,access,mfa_lockout,47.78,0.981
TKT-000179,ACC-0007,USR-00025,2026-03-08T12:00:00,chat,bug,medium,medium,18.55,0,2.87,0,0,ai_triage,bug,report_export,41.61,0.926
TKT-000180,ACC-0008,USR-00028,2025-03-18T18:00:00,email,onboarding,low,low,8.06,0,3.3,0,1,ai_triage,onboarding,training_gap,34.28,0.863
TKT-000181,ACC-0008,USR-00031,2025-03-12T15:00:00,email,access,high,high,11.37,1,2.88,1,0,ai_triage,access,mfa_lockout,53.57,0.971
TKT-000182,ACC-0008,USR-00030,2025-03-07T11:00:00,chat,bug,high,high,30.6,1,1.96,0,0,ai_triage,bug,filter_logic,59.48,0.9
TKT-000183,ACC-0008,USR-00030,2025-04-01T12:00:00,chat,integration,medium,medium,26.76,0,3.28,0,0,ai_triage,integration,webhook_failure,41.28,0.892
TKT-000184,ACC-0008,USR-00029,2025-05-21T12:00:00,web_form,onboarding,high,high,13.1,0,3.26,0,0,ai_triage,onboarding,workspace_configuration,47.23,0.979
TKT-000185,ACC-0008,USR-00030,2025-06-17T14:00:00,web_form,feature_request,medium,medium,27.27,0,3.54,0,0,ai_triage,feature_request,bulk_actions,40.08,0.973
TKT-000186,ACC-0008,USR-00029,2025-06-13T08:00:00,chat,onboarding,high,high,21.7,0,3.29,0,0,ai_triage,onboarding,setup_guidance,48.87,0.966
TKT-000187,ACC-0008,USR-00029,2025-06-02T15:00:00,chat,performance,critical,urgent,42.76,0,2.0,1,0,ai_triage,performance,api_timeout,68.71,0.595
TKT-000188,ACC-0008,USR-00030,2025-08-27T18:00:00,email,integration,critical,urgent,45.62,1,2.33,0,0,ai_triage,integration,identity_provisioning,67.05,0.788
TKT-000189,ACC-0008,USR-00031,2025-08-15T14:00:00,chat,bug,medium,medium,23.06,0,1.86,1,0,ai_triage,bug,filter_logic,50.3,0.943
TKT-000190,ACC-0008,USR-00029,2025-10-04T16:00:00,chat,onboarding,low,low,8.06,0,3.64,0,0,ai_triage,onboarding,workspace_configuration,28.08,0.99
TKT-000191,ACC-0008,USR-00028,2025-10-22T10:00:00,chat,performance,medium,medium,21.35,0,3.18,0,0,ai_triage,performance,api_timeout,40.65,0.919
TKT-000192,ACC-0008,USR-00028,2025-10-17T14:00:00,phone,feature_request,low,low,26.94,1,3.24,0,0,ai_triage,feature_request,bulk_actions,36.11,0.942
TKT-000193,ACC-0008,USR-00030,2025-11-23T08:00:00,chat,onboarding,medium,medium,13.64,0,3.91,0,0,ai_triage,onboarding,setup_guidance,35.39,0.917
TKT-000194,ACC-0008,USR-00031,2025-11-07T17:00:00,email,onboarding,medium,medium,10.08,1,3.58,0,0,ai_triage,onboarding,training_gap,38.4,0.972
TKT-000195,ACC-0008,USR-00030,2025-11-20T10:00:00,email,feature_request,medium,medium,38.0,0,3.78,0,0,ai_triage,feature_request,advanced_permissions,41.12,0.845
TKT-000196,ACC-0008,USR-00029,2025-12-23T12:00:00,phone,performance,medium,medium,18.98,0,2.92,0,0,ai_triage,performance,job_queue_delay,41.45,0.517
TKT-000197,ACC-0008,USR-00030,2025-12-09T11:00:00,web_form,bug,critical,urgent,23.84,0,3.04,0,0,ai_triage,bug,data_sync_bug,56.87,0.813
TKT-000198,ACC-0008,USR-00029,2025-12-16T14:00:00,chat,onboarding,high,high,23.69,1,2.3,1,1,ai_triage,performance,performance_other,63.54,0.538
TKT-000199,ACC-0008,USR-00031,2025-12-26T15:00:00,web_form,bug,high,high,17.32,0,3.42,0,0,ai_triage,bug,data_sync_bug,47.31,0.799
TKT-000200,ACC-0008,USR-00030,2025-12-08T18:00:00,chat,feature_request,low,low,26.21,0,3.15,0,0,ai_triage,feature_request,audit_log,34.31,0.947
TKT-000201,ACC-0008,USR-00029,2026-01-01T15:00:00,web_form,account_management,medium,medium,8.64,0,3.64,0,0,ai_triage,account_management,user_deactivation,35.7,0.86
TKT-000202,ACC-0008,USR-00031,2026-01-03T14:00:00,email,billing,medium,medium,7.23,0,3.86,0,0,ai_triage,billing,invoice_confusion,34.31,0.964
TKT-000203,ACC-0008,USR-00028,2026-01-19T17:00:00,email,bug,high,high,27.53,0,3.85,0,0,ai_triage,bug,filter_logic,47.29,0.892
TKT-000204,ACC-0008,USR-00030,2026-01-16T09:00:00,web_form,performance,high,high,34.08,1,2.22,0,1,ai_triage,performance,api_timeout,63.4,0.833
TKT-000205,ACC-0008,USR-00029,2026-02-03T11:00:00,chat,integration,medium,medium,15.91,0,3.85,0,0,ai_triage,integration,identity_provisioning,36.17,0.771
TKT-000206,ACC-0008,USR-00029,2026-02-02T08:00:00,email,onboarding,low,low,11.1,0,3.57,0,0,ai_triage,onboarding,workspace_configuration,29.06,0.91
TKT-000207,ACC-0008,USR-00029,2026-02-05T09:00:00,web_form,performance,low,low,17.04,0,2.31,0,0,ai_triage,performance,dashboard_latency,36.6,0.802
TKT-000208,ACC-0008,USR-00029,2026-02-13T11:00:00,phone,performance,high,high,32.2,1,2.79,0,0,ai_triage,performance,dashboard_latency,55.66,0.955
TKT-000209,ACC-0008,USR-00031,2026-02-09T09:00:00,chat,integration,medium,medium,24.13,0,3.09,0,0,ai_triage,integration,webhook_failure,41.68,0.969
TKT-000210,ACC-0008,USR-00028,2026-03-12T16:00:00,email,access,high,high,7.5,0,2.89,0,1,ai_triage,access,permission_setup,52.41,0.941
TKT-000211,ACC-0008,USR-00028,2026-03-02T13:00:00,email,account_management,medium,medium,8.64,0,2.97,0,1,ai_triage,account_management,user_deactivation,43.55,0.783
TKT-000212,ACC-0009,USR-00033,2025-02-05T10:00:00,web_form,access,high,urgent,13.15,0,2.83,0,0,ai_triage,access,permission_setup,49.39,0.981
TKT-000213,ACC-0009,USR-00040,2025-03-20T18:00:00,email,bug,high,urgent,31.85,1,2.73,1,0,ai_triage,bug,filter_logic,58.59,0.615
TKT-000214,ACC-0009,USR-00036,2025-03-20T14:00:00,email,bug,medium,medium,20.81,0,2.87,0,0,ai_triage,bug,report_export,42.08,0.866
TKT-000215,ACC-0009,USR-00035,2025-04-14T12:00:00,web_form,access,medium,medium,8.74,0,3.54,0,1,ai_triage,access,sso_role_mapping,40.72,0.984
TKT-000216,ACC-0009,USR-00037,2025-04-16T09:00:00,email,onboarding,medium,medium,17.38,1,3.07,0,1,ai_triage,onboarding,setup_guidance,46.97,0.964
TKT-000217,ACC-0009,USR-00038,2025-05-07T14:00:00,web_form,integration,high,urgent,50.69,0,3.01,0,0,ai_triage,integration,webhook_failure,56.31,0.896
TKT-000218,ACC-0009,USR-00045,2025-05-16T14:00:00,web_form,performance,critical,urgent,49.04,0,3.16,0,0,ai_triage,performance,api_timeout,61.52,0.904
TKT-000219,ACC-0009,USR-00034,2025-06-25T18:00:00,email,bug,medium,medium,19.17,0,3.01,0,0,ai_triage,bug,filter_logic,41.04,0.945
TKT-000220,ACC-0009,USR-00038,2025-06-27T18:00:00,email,integration,high,urgent,28.72,0,3.06,0,0,ai_triage,performance,performance_other,51.48,0.784
TKT-000221,ACC-0009,USR-00041,2025-06-27T12:00:00,phone,access,high,urgent,12.15,0,2.91,0,0,ai_triage,access,sso_role_mapping,48.78,0.981
TKT-000222,ACC-0009,USR-00034,2025-06-01T12:00:00,web_form,account_management,high,urgent,19.51,1,3.09,0,0,ai_triage,account_management,user_deactivation,51.52,0.545
TKT-000223,ACC-0009,USR-00041,2025-06-14T13:00:00,phone,onboarding,high,urgent,16.21,0,2.77,0,1,ai_triage,onboarding,setup_guidance,54.83,0.988
TKT-000224,ACC-0009,USR-00042,2025-07-26T18:00:00,email,access,low,low,6.48,0,3.68,0,0,ai_triage,access,mfa_lockout,27.55,0.99
TKT-000225,ACC-0009,USR-00037,2025-07-04T16:00:00,email,performance,high,urgent,30.36,0,3.2,0,0,ai_triage,performance,dashboard_latency,51.13,0.956
TKT-000226,ACC-0009,USR-00040,2025-08-16T17:00:00,web_form,onboarding,high,urgent,26.23,1,3.09,0,0,ai_triage,onboarding,training_gap,52.91,0.954
TKT-000227,ACC-0009,USR-00043,2025-09-24T08:00:00,email,performance,medium,medium,28.29,0,2.54,0,0,ai_triage,performance,report_refresh,45.29,0.947
TKT-000228,ACC-0009,USR-00034,2025-09-05T08:00:00,phone,performance,high,urgent,53.38,1,2.66,0,1,ai_triage,performance,api_timeout,65.22,0.627
TKT-000229,ACC-0009,USR-00045,2025-10-02T14:00:00,web_form,bug,critical,urgent,61.6,0,3.48,0,0,ai_triage,bug,notification_bug,62.53,0.936
TKT-000230,ACC-0009,USR-00045,2025-10-14T15:00:00,email,access,high,urgent,15.74,0,3.19,0,0,ai_triage,access,sso_role_mapping,48.13,0.985
TKT-000231,ACC-0009,USR-00045,2025-11-11T12:00:00,web_form,performance,critical,urgent,42.39,0,1.73,1,0,ai_triage,performance,dashboard_latency,69.98,0.95
TKT-000232,ACC-0009,USR-00032,2025-11-01T09:00:00,web_form,performance,low,low,15.47,1,2.82,0,0,ai_triage,performance,job_queue_delay,35.82,0.512
TKT-000233,ACC-0009,USR-00032,2025-12-08T08:00:00,web_form,access,medium,medium,7.94,0,3.18,1,0,ai_triage,access,password_reset,40.55,0.991
TKT-000234,ACC-0009,USR-00036,2025-12-12T11:00:00,web_form,performance,medium,medium,27.53,0,2.83,0,0,ai_triage,integration,integration_other,43.69,0.534
TKT-000235,ACC-0009,USR-00040,2026-01-07T16:00:00,phone,access,medium,medium,8.28,0,2.83,0,0,ai_triage,access,mfa_lockout,39.68,0.878
TKT-000236,ACC-0009,USR-00035,2026-02-22T13:00:00,chat,performance,critical,urgent,40.17,1,2.5,0,0,ai_triage,performance,job_queue_delay,65.07,0.551
TKT-000237,ACC-0009,USR-00040,2026-02-17T10:00:00,email,performance,high,urgent,37.46,1,1.59,0,1,ai_triage,performance,dashboard_latency,67.25,0.97
TKT-000238,ACC-0010,USR-00046,2025-01-27T15:00:00,web_form,billing,medium,medium,8.67,0,3.18,0,0,ai_triage,billing,invoice_confusion,28.41,0.914
TKT-000239,ACC-0010,USR-00047,2025-02-16T09:00:00,phone,feature_request,high,high,30.18,0,3.09,0,1,ai_triage,feature_request,audit_log,46.54,0.958
TKT-000240,ACC-0010,USR-00046,2025-03-15T18:00:00,email,feature_request,high,high,38.78,0,3.24,0,0,ai_triage,feature_request,audit_log,43.08,0.976
TKT-000241,ACC-0010,USR-00047,2025-03-23T17:00:00,email,account_management,medium,medium,9.81,0,4.19,0,0,ai_triage,account_management,user_deactivation,23.59,0.911
TKT-000242,ACC-0010,USR-00046,2025-03-01T15:00:00,web_form,billing,high,high,10.29,0,2.84,1,1,ai_triage,billing,tax_setup,46.34,0.99
TKT-000243,ACC-0010,USR-00046,2025-03-21T13:00:00,chat,onboarding,high,high,12.54,0,3.94,0,0,ai_triage,onboarding,training_gap,34.11,0.531
TKT-000244,ACC-0010,USR-00047,2025-04-24T12:00:00,web_form,onboarding,medium,medium,13.02,0,3.85,0,0,ai_triage,onboarding,training_gap,25.96,0.99
TKT-000245,ACC-0010,USR-00047,2025-04-20T11:00:00,web_form,access,low,low,5.66,0,3.72,0,1,ai_triage,access,password_reset,22.08,0.984
TKT-000246,ACC-0010,USR-00047,2025-04-04T17:00:00,chat,billing,high,high,8.21,0,3.85,0,0,ai_triage,billing,tax_setup,33.66,0.988
TKT-000247,ACC-0010,USR-00046,2025-04-12T15:00:00,phone,billing,high,high,8.0,0,3.75,0,0,ai_triage,billing,seat_true_up,34.12,0.963
TKT-000248,ACC-0010,USR-00047,2025-06-16T11:00:00,chat,account_management,high,high,11.31,0,4.11,0,0,ai_triage,account_management,contract_update,33.01,0.951
TKT-000249,ACC-0010,USR-00046,2025-07-02T08:00:00,web_form,onboarding,low,low,7.92,0,4.1,0,0,ai_triage,onboarding,import_mapping,16.15,0.986
TKT-000250,ACC-0010,USR-00046,2025-08-02T16:00:00,email,feature_request,low,low,22.16,0,3.93,0,0,ai_triage,feature_request,bulk_actions,19.97,0.97
TKT-000251,ACC-0010,USR-00047,2025-09-04T16:00:00,chat,bug,high,high,29.69,0,3.31,0,0,ai_triage,bug,filter_logic,40.84,0.953
TKT-000252,ACC-0010,USR-00046,2025-09-15T13:00:00,web_form,onboarding,medium,medium,13.11,0,3.74,0,0,ai_triage,onboarding,training_gap,26.53,0.982
TKT-000253,ACC-0010,USR-00046,2025-10-03T09:00:00,phone,performance,critical,urgent,31.39,0,2.99,0,0,ai_triage,performance,dashboard_latency,49.09,0.902
TKT-000254,ACC-0010,USR-00047,2025-11-13T18:00:00,chat,access,high,high,12.66,0,3.51,0,0,ai_triage,access,permission_setup,36.29,0.983
TKT-000255,ACC-0010,USR-00047,2025-11-12T10:00:00,email,billing,medium,medium,6.76,0,3.8,0,0,ai_triage,billing,invoice_confusion,24.91,0.978
TKT-000256,ACC-0010,USR-00046,2025-11-05T08:00:00,email,feature_request,low,low,28.36,0,3.4,0,0,ai_triage,feature_request,bulk_actions,23.91,0.899
TKT-000257,ACC-0010,USR-00046,2025-11-03T13:00:00,email,access,medium,medium,7.29,1,2.75,0,0,ai_triage,access,sso_role_mapping,32.37,0.984
TKT-000258,ACC-0010,USR-00047,2025-12-17T12:00:00,web_form,billing,medium,medium,9.47,0,3.78,0,0,ai_triage,billing,invoice_confusion,25.57,0.969
TKT-000259,ACC-0010,USR-00047,2026-01-26T13:00:00,web_form,access,low,low,4.4,1,2.78,0,0,ai_triage,access,password_reset,24.12,0.952
TKT-000260,ACC-0010,USR-00047,2026-01-07T10:00:00,email,onboarding,medium,medium,14.96,0,3.64,0,0,ai_triage,onboarding,setup_guidance,27.42,0.985
TKT-000261,ACC-0010,USR-00047,2026-01-10T16:00:00,chat,onboarding,low,low,7.66,1,2.67,0,0,ai_triage,onboarding,training_gap,25.35,0.944
TKT-000262,ACC-0010,USR-00046,2026-02-23T14:00:00,email,billing,low,low,7.84,0,3.04,0,0,ai_triage,billing,invoice_confusion,21.43,0.967
TKT-000263,ACC-0010,USR-00047,2026-02-15T10:00:00,chat,billing,high,high,11.62,0,3.7,0,0,ai_triage,billing,invoice_confusion,35.12,0.975
TKT-000264,ACC-0010,USR-00046,2026-02-13T15:00:00,chat,account_management,medium,medium,8.21,0,4.12,0,0,ai_triage,account_management,billing_contact,23.61,0.906
TKT-000265,ACC-0010,USR-00046,2026-03-08T11:00:00,email,onboarding,medium,medium,13.27,0,3.42,0,0,ai_triage,onboarding,setup_guidance,28.16,0.986
TKT-000266,ACC-0010,USR-00046,2026-03-05T17:00:00,chat,access,medium,medium,6.93,0,3.33,0,0,ai_triage,access,permission_setup,27.29,0.933
TKT-000267,ACC-0011,USR-00048,2025-03-22T13:00:00,email,integration,medium,medium,18.25,0,2.34,0,0,control,integration,webhook_failure,34.6,0.761
TKT-000268,ACC-0011,USR-00048,2025-03-04T18:00:00,phone,access,medium,medium,7.5,0,3.04,0,1,control,access,password_reset,33.36,0.988
TKT-000269,ACC-0011,USR-00049,2025-04-01T10:00:00,web_form,feature_request,low,low,26.6,0,3.34,1,0,control,feature_request,audit_log,26.54,0.961
TKT-000270,ACC-0011,USR-00049,2025-04-18T09:00:00,email,account_management,medium,medium,9.38,0,3.51,0,0,control,account_management,contract_update,26.9,0.488
TKT-000271,ACC-0011,USR-00048,2025-05-13T13:00:00,email,onboarding,medium,medium,13.45,0,3.38,0,0,control,onboarding,import_mapping,28.4,0.986
TKT-000272,ACC-0011,USR-00048,2025-05-09T08:00:00,chat,account_management,medium,medium,10.99,0,3.97,0,0,control,account_management,contract_update,24.94,0.869
TKT-000273,ACC-0011,USR-00048,2025-05-26T10:00:00,chat,onboarding,medium,medium,13.58,1,2.33,1,0,control,onboarding,import_mapping,38.48,0.928
TKT-000274,ACC-0011,USR-00048,2025-06-02T16:00:00,web_form,access,medium,medium,7.98,0,3.99,0,0,control,access,password_reset,24.21,0.982
TKT-000275,ACC-0011,USR-00049,2025-07-07T16:00:00,chat,access,low,low,5.34,0,4.31,0,0,control,access,mfa_lockout,14.56,0.974
TKT-000276,ACC-0011,USR-00049,2025-07-22T08:00:00,web_form,bug,medium,medium,22.91,0,2.42,0,1,control,bug,report_export,39.67,0.931
TKT-000277,ACC-0011,USR-00048,2025-08-04T12:00:00,chat,billing,medium,medium,11.4,0,2.91,0,1,control,billing,invoice_confusion,34.82,0.982
TKT-000278,ACC-0011,USR-00048,2025-09-27T11:00:00,chat,account_management,low,low,9.77,0,3.82,0,0,control,account_management,renewal_changes,17.94,0.969
TKT-000279,ACC-0011,USR-00049,2025-11-24T15:00:00,phone,billing,medium,medium,7.99,0,3.85,0,0,control,billing,seat_true_up,24.92,0.974
TKT-000280,ACC-0011,USR-00049,2025-11-23T12:00:00,email,onboarding,medium,medium,13.94,0,3.12,0,0,control,onboarding,setup_guidance,29.8,0.984
TKT-000281,ACC-0011,USR-00049,2025-11-03T10:00:00,web_form,account_management,low,low,7.87,0,3.96,0,0,control,account_management,user_deactivation,16.84,0.913
TKT-000282,ACC-0011,USR-00049,2025-12-26T09:00:00,email,onboarding,medium,medium,9.58,0,3.48,0,0,control,onboarding,import_mapping,27.1,0.979
TKT-000283,ACC-0011,USR-00048,2025-12-06T15:00:00,email,account_management,high,high,17.38,0,3.23,0,0,control,account_management,contract_update,38.67,0.648
TKT-000284,ACC-0011,USR-00048,2025-12-27T08:00:00,chat,billing,high,high,10.98,0,3.2,0,0,control,billing,seat_true_up,37.49,0.826
TKT-000285,ACC-0011,USR-00048,2026-01-26T11:00:00,email,billing,low,low,7.48,0,3.09,0,0,control,billing,invoice_confusion,21.11,0.941
TKT-000286,ACC-0011,USR-00048,2026-01-14T13:00:00,email,performance,high,high,30.63,0,2.88,0,1,control,performance,job_queue_delay,47.68,0.542
TKT-000287,ACC-0011,USR-00049,2026-02-26T11:00:00,chat,onboarding,medium,medium,12.79,0,3.59,0,0,control,onboarding,training_gap,27.21,0.911
TKT-000288,ACC-0011,USR-00048,2026-03-22T16:00:00,phone,feature_request,high,high,38.84,0,3.56,0,0,control,feature_request,audit_log,41.49,0.956
TKT-000289,ACC-0012,USR-00058,2025-01-14T14:00:00,email,performance,high,urgent,36.75,1,2.56,0,1,guided_onboarding,performance,dashboard_latency,67.06,0.95
TKT-000290,ACC-0012,USR-00053,2025-02-13T09:00:00,email,bug,medium,medium,23.61,1,2.32,0,0,guided_onboarding,bug,data_sync_bug,52.32,0.945
TKT-000291,ACC-0012,USR-00055,2025-03-16T10:00:00,email,performance,critical,urgent,54.87,0,2.25,0,0,guided_onboarding,performance,dashboard_latency,72.08,0.932
TKT-000292,ACC-0012,USR-00060,2025-03-04T17:00:00,phone,performance,medium,medium,35.89,1,2.19,0,0,guided_onboarding,performance,report_refresh,55.53,0.844
TKT-000293,ACC-0012,USR-00056,2025-04-07T18:00:00,web_form,performance,high,urgent,37.82,0,2.47,0,0,guided_onboarding,performance,report_refresh,61.13,0.881
TKT-000294,ACC-0012,USR-00050,2025-04-21T10:00:00,chat,access,low,low,7.06,0,3.77,0,0,guided_onboarding,access,permission_setup,32.02,0.989
TKT-000295,ACC-0012,USR-00062,2025-06-23T09:00:00,email,performance,critical,urgent,62.79,1,1.57,0,0,guided_onboarding,performance,dashboard_latency,79.23,0.97
TKT-000296,ACC-0012,USR-00062,2025-07-04T12:00:00,email,integration,medium,medium,44.49,1,1.87,0,0,guided_onboarding,integration,webhook_failure,58.92,0.835
TKT-000297,ACC-0012,USR-00061,2025-07-18T09:00:00,web_form,feature_request,low,low,31.08,0,3.58,0,0,guided_onboarding,feature_request,custom_dashboard,37.98,0.827
TKT-000298,ACC-0012,USR-00050,2025-08-12T16:00:00,email,feature_request,medium,medium,25.49,0,3.3,0,0,guided_onboarding,feature_request,custom_dashboard,45.71,0.853
TKT-000299,ACC-0012,USR-00054,2025-09-16T11:00:00,web_form,feature_request,medium,medium,36.56,0,3.61,0,0,guided_onboarding,feature_request,custom_dashboard,46.47,0.816
TKT-000300,ACC-0012,USR-00061,2025-09-19T09:00:00,chat,onboarding,medium,medium,16.85,0,3.32,0,0,guided_onboarding,onboarding,training_gap,43.81,0.987
TKT-000301,ACC-0012,USR-00056,2025-11-09T13:00:00,email,performance,high,urgent,26.59,0,1.92,0,1,guided_onboarding,performance,report_refresh,66.04,0.944
TKT-000302,ACC-0012,USR-00061,2025-12-07T18:00:00,chat,feature_request,low,low,28.37,0,3.75,0,0,guided_onboarding,feature_request,bulk_actions,36.56,0.972
TKT-000303,ACC-0013,USR-00064,2025-01-25T15:00:00,chat,account_management,low,low,9.06,0,3.38,0,0,control,account_management,user_deactivation,19.99,0.941
TKT-000304,ACC-0013,USR-00064,2025-01-14T14:00:00,web_form,access,low,low,6.76,0,3.21,0,0,control,access,permission_setup,20.36,0.98
TKT-000305,ACC-0013,USR-00065,2025-01-21T17:00:00,email,onboarding,medium,medium,10.32,0,3.35,0,0,control,onboarding,setup_guidance,27.9,0.989
TKT-000306,ACC-0013,USR-00065,2025-01-13T17:00:00,email,onboarding,medium,medium,10.16,0,4.44,0,0,control,onboarding,workspace_configuration,22.42,0.777
TKT-000307,ACC-0013,USR-00064,2025-01-04T13:00:00,web_form,onboarding,high,high,21.05,1,3.09,0,0,control,onboarding,import_mapping,42.24,0.98
